local_id,producto_id,sku_distribuidor,oem_part_number,marca_repuesto,calidad_repuesto,condicion,categoria,subcategoria,producto_nombre,descripcion_corta,palabras_clave,marca_vehiculo,modelo_vehiculo,anio_desde,anio_hasta,motor_codigo,cilindrada,combustible,transmision,carroceria,version_trim,compatibilidades,vin_prefijos,chasis_series,numeros_motor_series,colores_disponibles,requiere_color,requiere_vin,requiere_chasis,precio_venta,moneda,incluye_iva,iva_porcentaje,precio_venta_con_iva,estado_disponibilidad,lead_time_dias,garantia_meses,politica_devolucion,regiones_cobertura,costo_envio_base,peso_kg,alto_cm,ancho_cm,largo_cm,imagen_url,manual_url,observaciones,fecha_actualizacion,fuente
LOC-06,PRD-2022,HYU-ACC-MAN-1891,OEM_HOSEL-977645,Denso,OEM,Nuevo,Auto liviano,Enfriamiento,Manguera radiador inferior Hyundai Accent,Manguera radiador inferior compatible Hyundai Accent 2014-2019,lower radiator hose|manguera radiador inferior|Hyundai Accent Manguera radiador inferior,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,DCT,Sedán,GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,13745,CLP,False,19,16357,Bajo pedido,14,12,Cambio dentro de 7 días,RM|VI|VIII|XIII,3990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-01,PRD-2118,NIS-NP3-BOB-5988,OEM_COIL-516878,Original,OEM,Remanufacturado,Camioneta,Eléctrico,Bobina de encendido Nissan NP300,Bobina de encendido compatible Nissan NP300 2012-2018,ignition coil|bobina|Nissan NP300 Bobina de encendido,Nissan,NP300,2012,2018,YD25,2.5L,Diésel,MT,Camioneta,SE,Años 2012-2018; Motor YD25; 2.5L; Diésel,JN1|3N6,D22|D40,YD25,,False,True,True,44971,CLP,False,19,53515,Habitual,0,6,No aplica en eléctricos,III|V|VII|X,3990,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/2/25/Clutch_disc_auto_part.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-06,PRD-2144,SUZ-SWI-FIL-9655,OEM_CABF-326822,Gates,Aftermarket,Remanufacturado,Auto liviano,Filtración,Filtro de cabina Suzuki Swift,Filtro de cabina compatible Suzuki Swift 2012-2017,cabin filter|filtro cabina|Suzuki Swift Filtro de cabina,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,AT,Hatchback,GLX,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,False,11489,CLP,False,19,13672,Habitual,0,6,Cambio dentro de 7 días,IV|IX|RM|VI|XIII,3990,0.4,10,12,12,https://upload.wikimedia.org/wikipedia/commons/f/f0/Automobile_water_pump.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-10,PRD-2001,HYU-ACC-RAD-2013,OEM_RAD-705136,NGK,Genérico,Nuevo,Auto liviano,Enfriamiento,Radiador Hyundai Accent,Radiador compatible Hyundai Accent 2014-2019,radiador|cooling radiator|Hyundai Accent Radiador,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,MT,Sedán,Limited,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,127888,CLP,False,19,152187,Habitual,0,12,Cambio dentro de 7 días,III|IX|V|VII,0,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-02,PRD-2083,TOY-HIL-KIT-6999,OEM_TIMING-457890,Monroe,Aftermarket,Usado,Camioneta,Motor,Kit correa distribución Toyota Hilux,Kit correa distribución compatible Toyota Hilux 2012-2015,kit distribucion|timing belt kit|Toyota Hilux Kit correa distribución,Toyota,Hilux,2012,2015,1KD-FTV,3.0L,Diésel,AT,Camioneta,SR|DX,Años 2012-2015; Motor 1KD-FTV; 3.0L; Diésel,MR0|AHT,KUN,1KD-FTV,,False,False,False,191751,CLP,False,19,228184,Habitual,0,6,Cambio dentro de 7 días,II|IV|IX|V|VIII,7990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/2/25/Clutch_disc_auto_part.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-10,PRD-2181,GRE-WIN-SEN-4565,OEM_O2-345280,Mahle,OEM,Nuevo,Camioneta,Escape,Sensor oxígeno Great Wall Wingle 5,Sensor oxígeno compatible Great Wall Wingle 5 2011-2018,oxygen sensor|sensor o2|sonda lambda|Great Wall Wingle 5 Sensor oxígeno,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,AT,Camioneta,Base,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,False,False,47140,CLP,False,19,56097,Bajo pedido,5,6,Cambio dentro de 7 días,III|VI|XIII,0,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-01,PRD-2087,TOY-HIL-FIL-7995,OEM_AIRF-105015,Aisin,OEM,Nuevo,Camioneta,Filtración,Filtro de aire Toyota Hilux,Filtro de aire compatible Toyota Hilux 2012-2015,air filter|filtro aire|Toyota Hilux Filtro de aire,Toyota,Hilux,2012,2015,1KD-FTV,3.0L,Diésel,MT,Camioneta,SR,Años 2012-2015; Motor 1KD-FTV; 3.0L; Diésel,MR0|AHT,KUN,1KD-FTV,,False,False,True,9027,CLP,False,19,10742,Bajo pedido,5,6,No aplica en eléctricos,IX|RM|V|VI,5990,0.4,10,12,12,https://upload.wikimedia.org/wikipedia/commons/5/50/Spark_plug_auto_part.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-09,PRD-2137,SUZ-SWI-RAD-6303,OEM_RAD-641883,Monroe,Genérico,Remanufacturado,Auto liviano,Enfriamiento,Radiador Suzuki Swift,Radiador compatible Suzuki Swift 2012-2017,radiador|cooling radiator|Suzuki Swift Radiador,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,DCT,Hatchback,GL,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,False,135781,CLP,False,19,161579,Habitual,0,12,Cambio dentro de 7 días,II|IX|VI|VIII|X|XIII,0,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/f/f0/Automobile_water_pump.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-08,PRD-2004,HYU-ACC-COR-2064,OEM_SERP-163616,Hella,Reconstruido,Remanufacturado,Auto liviano,Motor,Correa auxiliar Hyundai Accent,Correa auxiliar compatible Hyundai Accent 2014-2019,serpentine belt|correa auxiliar|Hyundai Accent Correa auxiliar,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,CVT,Sedán,Limited|GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,17399,CLP,False,19,20705,Habitual,0,12,10 días sin uso,IX|RM|V|VI|VII|VIII,7990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/7/76/Automotive_brake_pads.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-05,PRD-2038,HYU-TUC-MOT-1906,OEM_START-122845,Mahle,Genérico,Remanufacturado,SUV,Eléctrico,Motor de partida Hyundai Tucson,Motor de partida compatible Hyundai Tucson 2016-2021,starter|motor partida|Hyundai Tucson Motor de partida,Hyundai,Tucson,2016,2021,G4NA,2.0L,Gasolina,MT,SUV,Value|Limited,Años 2016-2021; Motor G4NA; 2.0L; Gasolina,KM8|TMA,TL,G4NA,,False,False,False,173594,CLP,False,19,206577,Habitual,0,3,No aplica en eléctricos,IV|IX|RM|VII|X,5990,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-02,PRD-2164,GRE-WIN-TER-6976,OEM_THERM-473971,Delphi,Reconstruido,Usado,Camioneta,Enfriamiento,Termostato Great Wall Wingle 5,Termostato compatible Great Wall Wingle 5 2011-2018,termostato|thermostat|Great Wall Wingle 5 Termostato,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,AT,Camioneta,Deluxe|Base,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,False,False,19730,CLP,False,19,23479,Habitual,0,6,No aplica en eléctricos,II|III|RM|VI,5990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-04,PRD-2034,HYU-TUC-FIL-1329,OEM_CABF-886072,Original,Genérico,Usado,SUV,Filtración,Filtro de cabina Hyundai Tucson,Filtro de cabina compatible Hyundai Tucson 2016-2021,cabin filter|filtro cabina|Hyundai Tucson Filtro de cabina,Hyundai,Tucson,2016,2021,G4NA,2.0L,Gasolina,MT,SUV,Limited|Value,Años 2016-2021; Motor G4NA; 2.0L; Gasolina,KM8|TMA,TL,G4NA,,False,True,False,11544,CLP,False,19,13737,Habitual,0,12,Cambio dentro de 7 días,II|III|IV|VII,0,0.4,10,12,12,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-01,PRD-2112,NIS-NP3-COR-9470,OEM_SERP-506729,Original,Genérico,Usado,Camioneta,Motor,Correa auxiliar Nissan NP300,Correa auxiliar compatible Nissan NP300 2012-2018,serpentine belt|correa auxiliar|Nissan NP300 Correa auxiliar,Nissan,NP300,2012,2018,YD25,2.5L,Diésel,MT,Camioneta,LE,Años 2012-2018; Motor YD25; 2.5L; Diésel,JN1|3N6,D22|D40,YD25,,False,True,False,15469,CLP,False,19,18408,Habitual,0,12,10 días sin uso,II|V|VIII|X|XIII,3990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/f/f0/Automobile_water_pump.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-10,PRD-2152,SUZ-SWI-PAS-5224,OEM_PADR-952968,Hella,Genérico,Nuevo,Auto liviano,Frenos,Pastillas de freno traseras Suzuki Swift,Pastillas de freno traseras compatible Suzuki Swift 2012-2017,brake pads rear|pastillas freno traseras|Suzuki Swift Pastillas de freno traseras,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,,Hatchback,GLX|GL,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,False,28120,CLP,False,19,33463,En consulta,5,6,10 días sin uso,IX|RM|V|VI|VII|XIII,0,6.0,35,35,10,https://upload.wikimedia.org/wikipedia/commons/a/a9/Car_radiator.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-02,PRD-2056,TOY-COR-TER-2795,OEM_THERM-303116,Denso,Genérico,Usado,Auto liviano,Enfriamiento,Termostato Toyota Corolla,Termostato compatible Toyota Corolla 2010-2018,termostato|thermostat|Toyota Corolla Termostato,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,AT,Sedán,GLi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,False,19409,CLP,False,19,23097,Habitual,0,6,No aplica en eléctricos,IV|V|VI|VIII|XIII,5990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-05,PRD-2069,TOY-COR-PAS-3603,OEM_PADF-397512,Original,Aftermarket,Remanufacturado,Auto liviano,Frenos,Pastillas de freno delanteras Toyota Corolla,Pastillas de freno delanteras compatible Toyota Corolla 2010-2018,brake pads front|pastillas freno delanteras|Toyota Corolla Pastillas de freno delanteras,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,DCT,Sedán,XEi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,False,32621,CLP,False,19,38819,Bajo pedido,10,12,No aplica en eléctricos,III|IV|IX,0,6.0,35,35,10,https://upload.wikimedia.org/wikipedia/commons/2/25/Clutch_disc_auto_part.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-08,PRD-2044,HYU-TUC-KIT-8630,OEM_CLUTCH-914068,Valeo,Reconstruido,Usado,SUV,Embrague,Kit embrague Hyundai Tucson,Kit embrague compatible Hyundai Tucson 2016-2021,clutch kit|kit embrague|Hyundai Tucson Kit embrague,Hyundai,Tucson,2016,2021,G4NA,2.0L,Gasolina,MT,SUV,Value|Limited,Años 2016-2021; Motor G4NA; 2.0L; Gasolina,KM8|TMA,TL,G4NA,,False,False,False,233302,CLP,False,19,277629,Bajo pedido,5,12,10 días sin uso,IV|IX|V|VIII|XIII,3990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/a/a9/Car_radiator.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-02,PRD-2019,HYU-ACC-SEN-5572,OEM_O2-160320,Febi Bilstein,Aftermarket,Usado,Auto liviano,Escape,Sensor oxígeno Hyundai Accent,Sensor oxígeno compatible Hyundai Accent 2014-2019,oxygen sensor|sensor o2|sonda lambda|Hyundai Accent Sensor oxígeno,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,CVT,Sedán,GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,53005,CLP,False,19,63076,Habitual,0,3,10 días sin uso,IX|RM|V|VIII|XIII,7990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/a/a9/Car_radiator.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-08,PRD-2006,HYU-ACC-FIL-3987,OEM_OILF-375509,Gates,OEM,Nuevo,Auto liviano,Filtración,Filtro de aceite Hyundai Accent,Filtro de aceite compatible Hyundai Accent 2014-2019,oil filter|filtro aceite|Hyundai Accent Filtro de aceite,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,,Sedán,Limited|GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,7256,CLP,False,19,8635,Habitual,0,12,No aplica en eléctricos,II|X|XIII,7990,0.4,10,12,12,https://upload.wikimedia.org/wikipedia/commons/f/f1/Automotive_alternator.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-02,PRD-2055,TOY-COR-RAD-2099,OEM_RAD-234695,Sachs,Genérico,Usado,Auto liviano,Enfriamiento,Radiador Toyota Corolla,Radiador compatible Toyota Corolla 2010-2018,radiador|cooling radiator|Toyota Corolla Radiador,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,DCT,Sedán,XEi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,False,133537,CLP,False,19,158909,Habitual,0,12,Cambio dentro de 7 días,II|RM|X,3990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-08,PRD-2075,TOY-COR-MAN-2742,OEM_HOSEU-139998,Gates,Aftermarket,Nuevo,Auto liviano,Enfriamiento,Manguera radiador superior Toyota Corolla,Manguera radiador superior compatible Toyota Corolla 2010-2018,upper radiator hose|manguera radiador superior|Toyota Corolla Manguera radiador superior,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,,Sedán,XEi|GLi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,False,15113,CLP,False,19,17984,Bajo pedido,14,3,No aplica en eléctricos,II|IX|V|X|XIII,3990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-06,PRD-2000,HYU-ACC-BOM-3471,OEM_WPUMP-514002,Delphi,OEM,Nuevo,Auto liviano,Enfriamiento,Bomba de agua Hyundai Accent,Bomba de agua compatible Hyundai Accent 2014-2019,water pump|bomba agua|bba|Hyundai Accent Bomba de agua,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,CVT,Sedán,GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,41736,CLP,False,19,49666,Habitual,0,3,10 días sin uso,II|RM|X,0,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/f/f0/Automobile_water_pump.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-10,PRD-2172,GRE-WIN-BOB-6301,OEM_COIL-137029,Gates,Aftermarket,Usado,Camioneta,Eléctrico,Bobina de encendido Great Wall Wingle 5,Bobina de encendido compatible Great Wall Wingle 5 2011-2018,ignition coil|bobina|Great Wall Wingle 5 Bobina de encendido,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,MT,Camioneta,Deluxe,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,False,True,44145,CLP,False,19,52533,Bajo pedido,5,3,10 días sin uso,RM|V|VI|X,0,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-02,PRD-2135,NIS-NP3-TUR-7606,OEM_TURBO-153002,Mahle,Genérico,Usado,Camioneta,Motor,Turbocargador Nissan NP300,Turbocargador compatible Nissan NP300 2012-2018,turbocharger|turbo|Nissan NP300 Turbocargador,Nissan,NP300,2012,2018,YD25,2.5L,Diésel,MT,Camioneta,SE|LE,Años 2012-2018; Motor YD25; 2.5L; Diésel,JN1|3N6,D22|D40,YD25,,False,False,True,518788,CLP,False,19,617358,Habitual,0,6,No aplica en eléctricos,II|IV|RM|V|X|XIII,5990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/2/25/Clutch_disc_auto_part.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-10,PRD-2127,NIS-NP3-SEN-4591,OEM_O2-847201,Delphi,OEM,Usado,Camioneta,Escape,Sensor oxígeno Nissan NP300,Sensor oxígeno compatible Nissan NP300 2012-2018,oxygen sensor|sensor o2|sonda lambda|Nissan NP300 Sensor oxígeno,Nissan,NP300,2012,2018,YD25,2.5L,Diésel,MT,Camioneta,SE|LE,Años 2012-2018; Motor YD25; 2.5L; Diésel,JN1|3N6,D22|D40,YD25,,False,False,False,46553,CLP,False,19,55398,Bajo pedido,14,6,No aplica en eléctricos,III|VII|VIII|XIII,7990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-08,PRD-2068,TOY-COR-AMO-1788,OEM_SHOCKR-664008,NGK,Aftermarket,Remanufacturado,Auto liviano,Suspensión,Amortiguador trasero Toyota Corolla,Amortiguador trasero compatible Toyota Corolla 2010-2018,shock absorber rear|amortiguador trasero|Toyota Corolla Amortiguador trasero,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,,Sedán,XEi|GLi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,False,67511,CLP,False,19,80338,Habitual,0,3,10 días sin uso,IV|V|VI|VII|XIII,5990,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-04,PRD-2167,GRE-WIN-BOM-7100,OEM_FUEL-166433,Delphi,Aftermarket,Usado,Camioneta,Motor,Bomba de combustible Great Wall Wingle 5,Bomba de combustible compatible Great Wall Wingle 5 2011-2018,fuel pump|bomba combustible|Great Wall Wingle 5 Bomba de combustible,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,MT,Camioneta,Deluxe|Base,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,False,False,90454,CLP,False,19,107640,Habitual,0,12,10 días sin uso,III|IV|XIII,7990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-01,PRD-2136,SUZ-SWI-BOM-9376,OEM_WPUMP-546110,Denso,Reconstruido,Nuevo,Auto liviano,Enfriamiento,Bomba de agua Suzuki Swift,Bomba de agua compatible Suzuki Swift 2012-2017,water pump|bomba agua|bba|Suzuki Swift Bomba de agua,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,,Hatchback,GLX|GL,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,True,False,45427,CLP,False,19,54058,Bajo pedido,5,12,10 días sin uso,IV|IX|RM|V|VIII|XIII,7990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/f/f0/Automobile_water_pump.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-07,PRD-2042,HYU-TUC-PAS-2437,OEM_PADR-151650,Hella,Genérico,Nuevo,SUV,Frenos,Pastillas de freno traseras Hyundai Tucson,Pastillas de freno traseras compatible Hyundai Tucson 2016-2021,brake pads rear|pastillas freno traseras|Hyundai Tucson Pastillas de freno traseras,Hyundai,Tucson,2016,2021,G4NA,2.0L,Gasolina,AT,SUV,Limited,Años 2016-2021; Motor G4NA; 2.0L; Gasolina,KM8|TMA,TL,G4NA,,False,False,False,27231,CLP,False,19,32405,En consulta,3,12,Cambio dentro de 7 días,III|IV|RM|X,0,6.0,35,35,10,https://upload.wikimedia.org/wikipedia/commons/2/25/Clutch_disc_auto_part.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-07,PRD-2110,NIS-NP3-TER-5723,OEM_THERM-387427,Mahle,OEM,Remanufacturado,Camioneta,Enfriamiento,Termostato Nissan NP300,Termostato compatible Nissan NP300 2012-2018,termostato|thermostat|Nissan NP300 Termostato,Nissan,NP300,2012,2018,YD25,2.5L,Diésel,AT,Camioneta,LE,Años 2012-2018; Motor YD25; 2.5L; Diésel,JN1|3N6,D22|D40,YD25,,False,False,False,17856,CLP,False,19,21249,Bajo pedido,10,12,Cambio dentro de 7 días,RM|V|VI|VII|VIII|XIII,3990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-06,PRD-2089,TOY-HIL-BUJ-8188,OEM_PLUG-592623,Delphi,Aftermarket,Nuevo,Camioneta,Motor,Bujías Toyota Hilux,Bujías compatible Toyota Hilux 2012-2015,spark plug|bujia|bujías|Toyota Hilux Bujías,Toyota,Hilux,2012,2015,1KD-FTV,3.0L,Diésel,AT,Camioneta,SR,Años 2012-2015; Motor 1KD-FTV; 3.0L; Diésel,MR0|AHT,KUN,1KD-FTV,,False,False,False,19898,CLP,False,19,23679,Bajo pedido,10,6,No aplica en eléctricos,IV|IX|RM|VIII|X,0,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/5/50/Spark_plug_auto_part.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-10,PRD-2072,TOY-COR-KIT-9555,OEM_CLUTCH-465567,Denso,Aftermarket,Usado,Auto liviano,Embrague,Kit embrague Toyota Corolla,Kit embrague compatible Toyota Corolla 2010-2018,clutch kit|kit embrague|Toyota Corolla Kit embrague,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,CVT,Sedán,XEi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,False,240334,CLP,False,19,285997,Habitual,0,6,10 días sin uso,III|IV|VIII|X,3990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
